Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLineInactive,CountLine_Javascript,CountLine_Php,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Static Method,org.ethereum.longrun.SyncSanityTest.fullSanityCheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,3,,,,9,1,6,,,0,,,,,,,,,5,2,0,5,7,1,,,,6,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Static Method,org.ethereum.longrun.SyncSanityTest.logStats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,,,,6,1,4,,,0,,,,,,,,,3,1,0,4,5,1,,,,4,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.longrun.SyncSanityTest.runEthereum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,2,,,0,,,,,,,,,3,1,0,2,3,1,,,,2,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.longrun.SyncSanityTest.testDoubleCheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,3,,,,26,1,20,,,1,,,,,,,,,5,3,0,13,19,2,,,,17,,,3,3,3,1,0,,,,,0,,2,0,,0.04,,,,
Class,org.ethereum.longrun.SyncSanityTest.testDoubleCheck.(Anon_3),,,,,,,3,3,3,1,15,0,15,0,2,2,0,,0,0,,,,,1,0,,,,1,1,,0,,0,0,1,,17,0,,,,17,0,14,,,0,,,,,,,,,,,,8,11,1,,,,10,,,,,,,,3,3,3,1,,1,2,,0,0.00,3,3,3,1
Public Method,org.ethereum.longrun.SyncSanityTest.testDoubleCheck.(Anon_3).run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,,,,15,0,12,,,0,,,,,,,,,6,3,0,8,11,1,,,,10,,,3,3,3,1,1,,,,,0,,2,0,,0.00,,,,
Public Class,org.ethereum.longrun.SyncWithLoadTest,,,,,,,1,1,2,1,17,2,14,0,1,5,0,,2,10,,,,,3,1,,,,5,5,,0,,2,0,3,,267,42,,,,188,56,131,,,37,,,,,,,,,,,,93,135,54,,,,81,,,,,,,,4,4,5,1,,1,1,,81,0.20,9,9,10,5
Class,org.ethereum.longrun.SyncWithLoadTest.(Anon_3),,,,,,,1,1,1,1,3,0,3,0,2,0,0,,0,0,,,,,1,0,,,,1,1,,0,,0,0,1,,4,0,,,,4,0,3,,,0,,,,,,,,,,,,1,2,1,,,,1,,,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,org.ethereum.longrun.SyncWithLoadTest.(Anon_3).newThread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,0,2,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Static Class,org.ethereum.longrun.SyncWithLoadTest.RegularConfig,,,,,,,1,1,2,1,8,0,5,2,1,3,0,,0,0,,,,,2,0,,,,2,2,,0,,0,0,2,,25,2,,,,15,6,6,,,8,,,,,,,,,,,,5,9,4,,,,5,,,,,,,,2,2,3,1,,1,1,,0,0.53,3,3,4,2
Public Method,org.ethereum.longrun.SyncWithLoadTest.RegularConfig.node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.longrun.SyncWithLoadTest.RegularConfig.systemProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,,,,8,2,5,,,5,,,,,,,,,7,2,0,4,6,2,,,,4,,,2,2,3,1,0,,,,,0,,1,0,,0.62,,,,
Static Class,org.ethereum.longrun.SyncWithLoadTest.RegularNode,,,,,,,2,2,2,1,13,2,10,1,1,7,0,,0,0,,,,,2,3,,,,2,10,,0,,0,0,2,,106,15,,,,80,28,58,,,11,,,,,,,,,,,,39,55,27,,,,28,,,,,,,,3,3,3,1,,2,1,,66,0.14,4,4,4,2
Class,org.ethereum.longrun.SyncWithLoadTest.RegularNode.(Anon_2),,,,,,,2,2,2,1,18,1,15,1,2,14,0,,0,0,,,,,3,0,,,,3,3,,0,,0,0,3,,60,6,,,,51,17,43,,,3,,,,,,,,,,,,24,35,19,,,,16,,,,,,,,5,5,5,1,,1,2,,0,0.06,8,8,8,3
Public Method,org.ethereum.longrun.SyncWithLoadTest.RegularNode.(Anon_2).onBlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,0,2,,,0,,,,,,,,,2,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.longrun.SyncWithLoadTest.RegularNode.(Anon_2).onBlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,2,,,,20,9,16,,,3,,,,,,,,,18,9,1,12,18,11,,,,7,,,5,5,5,1,0,,,,,0,,2,0,,0.15,,,,
Public Method,org.ethereum.longrun.SyncWithLoadTest.RegularNode.(Anon_2).onPendingTransactionsReceived,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,2,,,,24,7,21,,,0,,,,,,,,,20,2,0,11,15,7,,,,8,,,2,2,2,1,0,,,,,0,,2,0,,0.00,,,,
Public Constructor,org.ethereum.longrun.SyncWithLoadTest.RegularNode.RegularNode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.longrun.SyncWithLoadTest.RegularNode.run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,24,4,,,,18,3,14,,,2,,,,,,,,,10,4,1,11,14,3,,,,11,,,3,3,3,1,1,,,,,0,,1,0,,0.11,,,,
Public Constructor,org.ethereum.longrun.SyncWithLoadTest.SyncWithLoadTest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,35,4,,,,30,4,23,,,1,,,,,,,,,6,6,1,14,24,5,,,,19,,,4,4,5,1,1,,,,,0,,0,0,,0.03,,,,
Class,org.ethereum.longrun.SyncWithLoadTest.SyncWithLoadTest.(Anon_1),,,,,,,6,6,9,1,20,2,17,1,2,1,0,,0,0,,,,,1,0,,,,1,1,,0,,0,0,1,,22,2,,,,19,1,15,,,1,,,,,,,,,,,,8,14,2,,,,12,,,,,,,,6,6,9,1,,1,2,,0,0.05,6,6,9,1
Public Method,org.ethereum.longrun.SyncWithLoadTest.SyncWithLoadTest.(Anon_1).run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,20,2,,,,17,1,13,,,1,,,,,,,,,7,24,1,8,14,2,,,,12,,,6,6,9,1,1,,,,,0,,2,0,,0.06,,,,
Private Static Method,org.ethereum.longrun.SyncWithLoadTest.fullSanityCheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,2,,,,5,1,3,,,0,,,,,,,,,3,1,0,3,4,1,,,,3,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Static Method,org.ethereum.longrun.SyncWithLoadTest.logStats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,,,,6,1,4,,,0,,,,,,,,,3,1,0,4,5,1,,,,4,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.longrun.SyncWithLoadTest.runEthereum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,2,,,0,,,,,,,,,3,1,0,2,3,1,,,,2,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.longrun.SyncWithLoadTest.testDelayedCheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,4,,,,29,1,22,,,0,,,,,,,,,4,2,0,14,21,2,,,,19,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Class,org.ethereum.longrun.SyncWithLoadTest.testDelayedCheck.(Anon_4),,,,,,,5,5,5,1,22,1,21,0,2,2,0,,0,0,,,,,1,0,,,,1,1,,0,,0,0,1,,24,1,,,,23,0,18,,,0,,,,,,,,,,,,10,15,1,,,,14,,,,,,,,5,5,5,1,,1,3,,0,0.00,5,5,5,1
Public Method,org.ethereum.longrun.SyncWithLoadTest.testDelayedCheck.(Anon_4).run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,1,,,,21,0,16,,,0,,,,,,,,,7,7,1,10,15,1,,,,14,,,5,5,5,1,1,,,,,0,,3,0,,0.00,,,,
Package,org.ethereum.manager,,,,,,,1,1,2,1,10,1,8,0,,,,6,0,3,3,,,,28,28,,,,28,,,0,,3,0,25,,516,101,,,,339,154,158,,,79,,,,,,,,,,,,193,249,136,,,,113,,,,,,,,9,9,12,1,,,3,,,0.23,52,52,57,28
Public Class,org.ethereum.manager.AdminInfo,,,,,,,1,1,1,1,4,0,4,0,1,0,0,,0,1,,,,,7,3,,,,7,7,,0,,0,0,7,,52,12,,,,36,14,16,,,4,,,,,,,,,,,,17,28,14,,,,14,,,,,,,,3,3,3,1,,1,1,,71,0.11,10,10,10,7
Public Method,org.ethereum.manager.AdminInfo.addBlockExecTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,,,,6,1,3,,,0,,,,,,,,,3,2,0,2,4,1,,,,3,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,org.ethereum.manager.AdminInfo.getBlockExecTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.AdminInfo.getExecAvg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,3,,,,8,2,5,,,0,,,,,,,,,4,3,0,6,9,3,,,,6,,,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Method,org.ethereum.manager.AdminInfo.getStartupTimeStamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.AdminInfo.init,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.AdminInfo.isConsensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.AdminInfo.lostConsensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,org.ethereum.manager.BlockLoader,,,,,,,4,4,5,1,32,5,27,1,1,14,0,,0,1,,,,,3,8,,,,3,3,,0,,2,0,1,,122,25,,,,96,28,64,,,3,,,,,,,,,,,,42,63,29,,,,34,,,,,,,,7,7,7,1,,1,3,,59,0.03,13,13,15,3
Private Method,org.ethereum.manager.BlockLoader.blockWork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,22,5,,,,17,3,12,,,0,,,,,,,,,15,6,1,5,10,3,,,,7,,,5,5,7,1,1,,,,,0,,2,0,,0.00,,,,
Private Method,org.ethereum.manager.BlockLoader.isValid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.BlockLoader.loadBlocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,72,10,,,,61,10,48,,,3,,,,,,,,,24,10,1,27,41,15,,,,26,,,7,7,7,1,3,,,,,0,,3,0,,0.05,,,,
Class,org.ethereum.manager.BlockLoader.loadBlocks.(Anon_1),,,,,,,3,3,3,1,8,0,8,0,2,5,0,,0,0,,,,,1,0,,,,1,1,,0,,0,0,1,,10,0,,,,10,0,7,,,0,,,,,,,,,,,,2,6,2,,,,4,,,,,,,,3,3,3,1,,1,2,,0,0.00,3,3,3,1
Public Method,org.ethereum.manager.BlockLoader.loadBlocks.(Anon_1).apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,,,,8,0,5,,,0,,,,,,,,,6,3,0,2,6,2,,,,4,,,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Class,org.ethereum.manager.BlockLoader.loadBlocks.(Anon_2),,,,,,,1,1,1,1,3,0,3,0,2,1,0,,0,0,,,,,1,0,,,,1,1,,0,,0,0,1,,5,0,,,,5,0,4,,,0,,,,,,,,,,,,1,2,1,,,,1,,,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,org.ethereum.manager.BlockLoader.loadBlocks.(Anon_2).accept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,0,2,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,org.ethereum.manager.BlockLoader.loadBlocks.(Anon_3),,,,,,,2,2,2,1,7,0,7,0,2,2,0,,0,0,,,,,1,0,,,,1,1,,0,,0,0,1,,9,0,,,,9,0,7,,,0,,,,,,,,,,,,2,4,1,,,,3,,,,,,,,2,2,2,1,,1,1,,0,0.00,2,2,2,1
Public Method,org.ethereum.manager.BlockLoader.loadBlocks.(Anon_3).accept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,7,0,5,,,0,,,,,,,,,2,2,0,2,4,1,,,,3,,,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Class,org.ethereum.manager.WorldManager,,,,,,,1,1,1,1,9,1,7,1,1,25,0,,0,1,,,,,15,17,,,,15,15,,0,,1,0,14,,223,53,,,,150,55,78,,,21,,,,,,,,,,,,80,104,39,,,,65,,,,,,,,9,9,12,1,,1,3,,86,0.14,23,23,26,15
Public Constructor,org.ethereum.manager.WorldManager.WorldManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,,,,10,3,6,,,0,,,,,,,,,7,1,0,6,7,1,,,,6,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.addListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,4,1,2,,,0,,,,,,,,,2,1,0,2,3,1,,,,2,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,0,,,,18,1,16,,,0,,,,,,,,,9,1,0,16,17,1,,,,16,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.getActivePeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.getBlockStore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.getBlockchain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.getChannelManager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.getListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.getPendingState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.getRepository,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,org.ethereum.manager.WorldManager.init,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.initSyncing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,4,1,2,,,0,,,,,,,,,2,1,0,2,3,1,,,,2,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.loadBlockchain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,83,19,,,,50,6,41,,,15,,,,,,,,,32,66,2,26,35,6,,,,29,,,9,9,12,1,2,,,,,0,,3,0,,0.30,,,,
Public Method,org.ethereum.manager.WorldManager.startPeerDiscovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,2,1,0,,,0,,,,,,,,,0,1,0,0,1,1,,,,0,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.manager.WorldManager.stopPeerDiscovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,2,,,0,,,,,,,,,2,1,0,2,3,1,,,,2,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,org.ethereum.mine,,,,,,,1,1,1,1,10,0,8,1,,,,40,15,15,15,,,,158,58,,,,173,,,16,,11,17,129,,2663,373,,,,1768,753,1020,,,534,,,,,,,,,,,,1056,1377,754,,,,623,,,,,,,,8,8,9,7,,,6,,,0.30,300,300,317,197
Public Generic Class,org.ethereum.mine.AnyFuture,,,,,,,2,2,2,1,9,0,7,1,1,0,3,,0,0,,,,,5,1,,,,5,5,,0,,2,2,1,,58,8,,,,39,9,22,,,11,,,,,,,,,,,,14,29,10,,,,19,,,,,,,,4,4,5,3,,2,3,,60,0.28,12,12,14,7
TypeVariable,org.ethereum.mine.AnyFuture.V,,,,,,,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,0,0,,,,0,0,,0,,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Public Method,org.ethereum.mine.AnyFuture.add,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,1,,,,9,1,6,,,3,,,,,,,,,5,2,0,4,7,2,,,,5,,,2,2,3,1,1,,,,,0,,0,0,,0.33,,,,
Class,org.ethereum.mine.AnyFuture.add.(Anon_1),,,,,,,1,1,1,1,3,0,3,0,2,1,0,,0,0,,,,,1,0,,,,1,1,,0,,0,0,1,,4,0,,,,4,0,3,,,0,,,,,,,,,,,,1,2,1,,,,1,,,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,org.ethereum.mine.AnyFuture.add.(Anon_1).run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,0,2,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,org.ethereum.mine.AnyFuture.cancelOthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,,,,10,1,5,,,0,,,,,,,,,1,4,1,1,6,2,,,,4,,,4,4,4,1,1,,,,,0,,3,0,,0.00,,,,
Private Method,org.ethereum.mine.AnyFuture.futureCompleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,2,,,,12,2,9,,,0,,,,,,,,,7,4,1,7,11,2,,,,9,,,4,4,5,3,3,,,,,2,,1,2,,0.00,,,,
Protected Method,org.ethereum.mine.AnyFuture.interruptTask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Protected Method,org.ethereum.mine.AnyFuture.postProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,,,0,1,0,0,1,1,,,,0,,,1,1,1,1,0,,,,,0,,0,0,,4.00,,,,
Public Class,org.ethereum.mine.BlockMiner,,,,,,,2,2,2,1,10,0,9,0,1,21,0,,0,2,,,,,24,18,,,,24,24,,0,,2,12,10,,318,47,,,,257,71,158,,,14,,,,,,,,,,,,125,192,77,,,,115,,,,,,,,7,7,8,7,,1,6,,87,0.05,51,51,56,30
Public Constructor,org.ethereum.mine.BlockMiner.BlockMiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,34,2,,,,32,3,24,,,0,,,,,,,,,25,2,0,17,22,3,,,,19,,,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Class,org.ethereum.mine.BlockMiner.BlockMiner.(Anon_1),,,,,,,1,1,2,1,4,0,4,0,2,4,0,,0,0,,,,,2,0,,,,2,2,,0,,0,0,2,,13,1,,,,12,0,9,,,0,,,,,,,,,,,,3,6,2,,,,4,,,,,,,,2,2,3,1,,1,1,,0,0.00,3,3,4,2
Public Method,org.ethereum.mine.BlockMiner.BlockMiner.(Anon_1).onPendingStateChanged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,,,3,0,2,,,0,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,org.ethereum.mine.BlockMiner.BlockMiner.(Anon_1).onSyncDone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,6,0,4,,,0,,,,,,,,,4,2,0,2,4,1,,,,3,,,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,org.ethereum.mine.BlockMiner.addListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,3,1,1,,,1,,,,,,,,,1,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Protected Method,org.ethereum.mine.BlockMiner.blockMined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,22,3,,,,17,4,14,,,2,,,,,,,,,12,2,0,12,14,4,,,,10,,,2,2,2,1,0,,,,,0,,1,0,,0.12,,,,
Protected Method,org.ethereum.mine.BlockMiner.cancelCurrentBlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,1,,,,13,1,8,,,0,,,,,,,,,7,6,1,5,10,2,,,,8,,,4,4,5,1,0,,,,,0,,2,0,,0.00,,,,
Private Method,org.ethereum.mine.BlockMiner.cloneBlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,3,1,0,1,2,1,,,,1,,,1,1,1,1,0,,,,,0,,0,0,,1.33,,,,
Protected Method,org.ethereum.mine.BlockMiner.fireBlockCancelled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,1,2,,,0,,,,,,,,,1,2,0,1,4,2,,,,2,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Protected Method,org.ethereum.mine.BlockMiner.fireBlockMined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,1,2,,,0,,,,,,,,,1,2,0,1,4,2,,,,2,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Protected Method,org.ethereum.mine.BlockMiner.fireBlockStarted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,5,1,2,,,0,,,,,,,,,1,2,0,1,4,2,,,,2,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Protected Method,org.ethereum.mine.BlockMiner.fireMinerStarted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,1,2,,,0,,,,,,,,,1,2,0,1,4,2,,,,2,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Protected Method,org.ethereum.mine.BlockMiner.fireMinerStopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,1,2,,,0,,,,,,,,,1,2,0,1,4,2,,,,2,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
